qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
FBtr0081301	2L	94.444	18	1	0	229	246	963186	963203	240	28.2
FBtr0081301	2L	90.909	22	2	0	360	381	1010806	1010827	240	28.2
FBtr0081301	2L	100.000	14	0	0	330	343	1275845	1275832	240	28.2
FBtr0081301	2L	100.000	14	0	0	232	245	1778588	1778575	240	28.2
FBtr0081301	2L	100.000	14	0	0	232	245	1799075	1799088	240	28.2
FBtr0081301	2L	100.000	14	0	0	55	68	1853837	1853850	240	28.2
FBtr0081301	2L	100.000	14	0	0	369	382	2347036	2347023	240	28.2
FBtr0081301	2L	94.444	18	1	0	141	158	2647106	2647089	240	28.2
FBtr0081301	2L	100.000	14	0	0	357	370	3088710	3088697	240	28.2
FBtr0081301	2L	100.000	14	0	0	529	542	3088745	3088732	240	28.2
FBtr0081301	2L	100.000	14	0	0	31	44	3407913	3407926	240	28.2
FBtr0081301	2L	100.000	14	0	0	372	385	4492391	4492378	240	28.2
FBtr0081301	2L	100.000	14	0	0	79	92	4936227	4936214	240	28.2
FBtr0081301	2L	94.444	18	1	0	459	476	5188629	5188646	240	28.2
FBtr0081301	2L	100.000	14	0	0	458	471	5298704	5298717	240	28.2
FBtr0081301	2L	100.000	14	0	0	123	136	6130207	6130194	240	28.2
FBtr0081301	2L	100.000	14	0	0	532	545	6269765	6269752	240	28.2
FBtr0081301	2L	100.000	14	0	0	43	56	6302626	6302613	240	28.2
FBtr0081301	2L	100.000	14	0	0	32	45	6467284	6467297	240	28.2
FBtr0081301	2L	100.000	14	0	0	115	128	7079268	7079255	240	28.2
FBtr0081301	2L	100.000	14	0	0	532	545	7303536	7303523	240	28.2
FBtr0081301	2L	100.000	14	0	0	380	393	7319636	7319649	240	28.2
FBtr0081301	2L	100.000	14	0	0	416	429	7777918	7777905	240	28.2
FBtr0081301	2L	100.000	14	0	0	201	214	8367326	8367313	240	28.2
FBtr0081301	2L	100.000	14	0	0	464	477	8855826	8855813	240	28.2
FBtr0081301	2L	100.000	14	0	0	343	356	8941271	8941258	240	28.2
FBtr0081301	2L	100.000	14	0	0	70	83	10061581	10061594	240	28.2
FBtr0081301	2L	100.000	14	0	0	459	472	10491104	10491091	240	28.2
FBtr0081301	2L	100.000	14	0	0	80	93	10555808	10555821	240	28.2
FBtr0081301	2L	100.000	14	0	0	415	428	11108388	11108401	240	28.2
FBtr0081301	2L	94.444	18	1	0	502	519	11129772	11129789	240	28.2
FBtr0081301	2L	100.000	14	0	0	443	456	11514980	11514967	240	28.2
FBtr0081301	2L	94.444	18	1	0	460	477	12431615	12431598	240	28.2
FBtr0081301	2L	100.000	14	0	0	260	273	13177884	13177897	240	28.2
FBtr0081301	2L	100.000	14	0	0	279	292	13194669	13194682	240	28.2
FBtr0081301	2L	100.000	14	0	0	379	392	13211121	13211108	240	28.2
FBtr0081301	2L	100.000	14	0	0	418	431	13360764	13360751	240	28.2
FBtr0081301	2L	100.000	14	0	0	24	37	13517680	13517667	240	28.2
FBtr0081301	2L	94.444	18	1	0	528	545	13895974	13895991	240	28.2
FBtr0081301	2L	100.000	14	0	0	457	470	13897537	13897524	240	28.2
FBtr0081301	2L	100.000	14	0	0	529	542	14067014	14067001	240	28.2
FBtr0081301	2L	100.000	14	0	0	471	484	14371086	14371073	240	28.2
FBtr0081301	2L	100.000	14	0	0	15	28	14444741	14444728	240	28.2
FBtr0081301	2L	100.000	14	0	0	453	466	14506874	14506887	240	28.2
FBtr0081301	2L	100.000	14	0	0	524	537	14677495	14677508	240	28.2
FBtr0081301	2L	100.000	14	0	0	241	254	14841580	14841567	240	28.2
FBtr0081301	2L	100.000	14	0	0	84	97	15567966	15567953	240	28.2
FBtr0081301	2L	100.000	14	0	0	65	78	15758822	15758809	240	28.2
FBtr0081301	2L	100.000	14	0	0	96	109	15899857	15899870	240	28.2
FBtr0081301	2L	100.000	14	0	0	404	417	16239625	16239612	240	28.2
FBtr0081301	2L	100.000	14	0	0	480	493	16359094	16359081	240	28.2
FBtr0081301	2L	100.000	14	0	0	250	263	16540054	16540067	240	28.2
FBtr0081301	2L	100.000	14	0	0	116	129	17270886	17270899	240	28.2
FBtr0081301	2L	90.909	22	2	0	34	55	19046964	19046943	240	28.2
FBtr0081301	2L	100.000	14	0	0	159	172	19113351	19113364	240	28.2
FBtr0081301	2L	94.444	18	1	0	434	451	19125979	19125996	240	28.2
FBtr0081301	2L	94.444	18	1	0	443	460	19126453	19126436	240	28.2
FBtr0081301	2L	90.909	22	2	0	524	545	19260499	19260478	240	28.2
FBtr0081301	2L	94.444	18	1	0	51	68	20244577	20244560	240	28.2
FBtr0081301	2L	100.000	14	0	0	265	278	20765392	20765405	240	28.2
FBtr0081301	2L	100.000	14	0	0	206	219	21157089	21157102	240	28.2
FBtr0081301	2L	100.000	14	0	0	87	100	22226548	22226561	240	28.2
FBtr0081301	2L	94.444	18	1	0	527	544	22543141	22543158	240	28.2
FBtr0081301	2L	100.000	14	0	0	463	476	22576810	22576797	240	28.2
FBtr0081301	2L	100.000	14	0	0	248	261	22895693	22895706	240	28.2
FBtr0081301	2L	100.000	14	0	0	248	261	22903878	22903891	240	28.2
FBtr0081301	2L	94.444	18	1	0	124	141	22971945	22971928	240	28.2
FBtr0081301	2L	100.000	14	0	0	502	515	22975958	22975945	240	28.2
FBtr0081301	2L	100.000	14	0	0	482	495	23253263	23253276	240	28.2
FBtr0081301	2L	100.000	14	0	0	482	495	23269068	23269081	240	28.2
FBtr0081301	2L	100.000	13	0	0	443	455	106128	106140	947	26.3
FBtr0081301	2L	100.000	13	0	0	330	342	110337	110325	947	26.3
FBtr0081301	2L	94.118	17	1	0	233	249	207892	207908	947	26.3
FBtr0081301	2L	100.000	13	0	0	22	34	240534	240546	947	26.3
FBtr0081301	2L	100.000	13	0	0	226	238	336464	336476	947	26.3
FBtr0081301	2L	100.000	13	0	0	456	468	443346	443334	947	26.3
FBtr0081301	2L	94.118	17	1	0	227	243	460557	460541	947	26.3
FBtr0081301	2L	100.000	13	0	0	228	240	475610	475598	947	26.3
FBtr0081301	2L	100.000	13	0	0	459	471	564347	564335	947	26.3
FBtr0081301	2L	100.000	13	0	0	80	92	750606	750594	947	26.3
FBtr0081301	2L	100.000	13	0	0	49	61	760771	760759	947	26.3
FBtr0081301	2L	100.000	13	0	0	331	343	762814	762802	947	26.3
FBtr0081301	2L	100.000	13	0	0	33	45	781800	781788	947	26.3
FBtr0081301	2L	94.118	17	1	0	453	469	787368	787352	947	26.3
FBtr0081301	2L	100.000	13	0	0	483	495	807782	807794	947	26.3
FBtr0081301	2L	100.000	13	0	0	418	430	836666	836678	947	26.3
FBtr0081301	2L	94.118	17	1	0	365	381	970772	970788	947	26.3
FBtr0081301	2L	100.000	13	0	0	175	187	1042343	1042355	947	26.3
FBtr0081301	2L	100.000	13	0	0	349	361	1150809	1150821	947	26.3
FBtr0081301	2L	100.000	13	0	0	75	87	1161645	1161633	947	26.3
FBtr0081301	2L	100.000	13	0	0	80	92	1285141	1285153	947	26.3
FBtr0081301	2L	100.000	13	0	0	425	437	1341652	1341640	947	26.3
FBtr0081301	2L	100.000	13	0	0	460	472	1597189	1597201	947	26.3
FBtr0081301	2L	100.000	13	0	0	80	92	1642115	1642127	947	26.3
FBtr0081301	2L	100.000	13	0	0	441	453	1710654	1710666	947	26.3
FBtr0081301	2L	94.118	17	1	0	225	241	1715461	1715445	947	26.3
FBtr0081301	2L	100.000	13	0	0	537	549	1723288	1723300	947	26.3
FBtr0081301	2L	100.000	13	0	0	266	278	1745833	1745845	947	26.3
FBtr0081301	2L	100.000	13	0	0	371	383	1855006	1854994	947	26.3
FBtr0081301	2L	100.000	13	0	0	519	531	1870055	1870067	947	26.3
FBtr0081301	2L	100.000	13	0	0	313	325	1872917	1872929	947	26.3
FBtr0081301	2L	100.000	13	0	0	23	35	1985122	1985110	947	26.3
FBtr0081301	2L	100.000	13	0	0	80	92	2093984	2093972	947	26.3
FBtr0081301	2L	100.000	13	0	0	437	449	2135329	2135341	947	26.3
FBtr0081301	2L	100.000	13	0	0	208	220	2162183	2162195	947	26.3
FBtr0081301	2L	100.000	13	0	0	465	477	2185954	2185966	947	26.3
FBtr0081301	2L	100.000	13	0	0	296	308	2212927	2212915	947	26.3
FBtr0081301	2L	100.000	13	0	0	362	374	2347590	2347602	947	26.3
FBtr0081301	2L	100.000	13	0	0	315	327	2356767	2356779	947	26.3
FBtr0081301	2L	100.000	13	0	0	228	240	2590272	2590284	947	26.3
FBtr0081301	2L	100.000	13	0	0	43	55	2675437	2675449	947	26.3
FBtr0081301	2L	100.000	13	0	0	33	45	2760468	2760456	947	26.3
FBtr0081301	2L	100.000	13	0	0	67	79	2845273	2845285	947	26.3
FBtr0081301	2L	100.000	13	0	0	425	437	2878237	2878249	947	26.3
FBtr0081301	2L	100.000	13	0	0	437	449	2949967	2949955	947	26.3
FBtr0081301	2L	100.000	13	0	0	257	269	3170581	3170569	947	26.3
FBtr0081301	2L	100.000	13	0	0	261	273	3333176	3333164	947	26.3
FBtr0081301	2L	100.000	13	0	0	215	227	3367360	3367372	947	26.3
FBtr0081301	2L	100.000	13	0	0	343	355	3461627	3461639	947	26.3
FBtr0081301	2L	100.000	13	0	0	537	549	3479521	3479509	947	26.3
FBtr0081301	2L	100.000	13	0	0	237	249	3498934	3498946	947	26.3
FBtr0081301	2L	100.000	13	0	0	398	410	3699502	3699490	947	26.3
FBtr0081301	2L	100.000	13	0	0	465	477	3864072	3864084	947	26.3
FBtr0081301	2L	100.000	13	0	0	229	241	3924844	3924856	947	26.3
FBtr0081301	2L	100.000	13	0	0	434	446	4132541	4132553	947	26.3
FBtr0081301	2L	100.000	13	0	0	364	376	4436549	4436537	947	26.3
FBtr0081301	2L	100.000	13	0	0	457	469	4460791	4460779	947	26.3
FBtr0081301	2L	100.000	13	0	0	296	308	4494406	4494394	947	26.3
FBtr0081301	2L	100.000	13	0	0	66	78	4517670	4517682	947	26.3
FBtr0081301	2L	100.000	13	0	0	377	389	4643992	4644004	947	26.3
FBtr0081301	2L	100.000	13	0	0	377	389	4644169	4644181	947	26.3
FBtr0081301	2L	100.000	13	0	0	435	447	4697468	4697456	947	26.3
FBtr0081301	2L	100.000	13	0	0	25	37	4738399	4738411	947	26.3
FBtr0081301	2L	100.000	13	0	0	291	303	4814922	4814934	947	26.3
FBtr0081301	2L	100.000	13	0	0	366	378	4856019	4856031	947	26.3
FBtr0081301	2L	100.000	13	0	0	275	287	4891140	4891128	947	26.3
FBtr0081301	2L	100.000	13	0	0	200	212	4895298	4895310	947	26.3
FBtr0081301	2L	94.118	17	1	0	443	459	4937818	4937834	947	26.3
FBtr0081301	2L	100.000	13	0	0	369	381	4953076	4953064	947	26.3
FBtr0081301	2L	100.000	13	0	0	318	330	4978175	4978187	947	26.3
FBtr0081301	2L	100.000	13	0	0	342	354	4984743	4984731	947	26.3
FBtr0081301	2L	94.118	17	1	0	255	271	5077979	5077995	947	26.3
FBtr0081301	2L	100.000	13	0	0	288	300	5143673	5143685	947	26.3
FBtr0081301	2L	90.476	21	2	0	453	473	5154716	5154736	947	26.3
FBtr0081301	2L	100.000	13	0	0	300	312	5154927	5154915	947	26.3
FBtr0081301	2L	100.000	13	0	0	381	393	5156647	5156635	947	26.3
FBtr0081301	2L	100.000	13	0	0	456	468	5309582	5309594	947	26.3
FBtr0081301	2L	100.000	13	0	0	213	225	5495278	5495266	947	26.3
FBtr0081301	2L	90.476	21	2	0	448	468	5526117	5526137	947	26.3
FBtr0081301	2L	100.000	13	0	0	512	524	5537452	5537440	947	26.3
FBtr0081301	2L	94.118	17	1	0	82	98	5543424	5543440	947	26.3
FBtr0081301	2L	100.000	13	0	0	451	463	5580066	5580054	947	26.3
FBtr0081301	2L	100.000	13	0	0	8	20	5872444	5872456	947	26.3
FBtr0081301	2L	100.000	13	0	0	438	450	5941409	5941397	947	26.3
FBtr0081301	2L	100.000	13	0	0	75	87	5950639	5950651	947	26.3
FBtr0081301	2L	94.118	17	1	0	372	388	5969196	5969212	947	26.3
FBtr0081301	2L	94.118	17	1	0	71	87	6000553	6000569	947	26.3
FBtr0081301	2L	100.000	13	0	0	498	510	6140316	6140304	947	26.3
FBtr0081301	2L	100.000	13	0	0	372	384	6140684	6140696	947	26.3
FBtr0081301	2L	100.000	13	0	0	233	245	6297158	6297170	947	26.3
FBtr0081301	2L	100.000	13	0	0	157	169	6317148	6317160	947	26.3
FBtr0081301	2L	100.000	13	0	0	89	101	6368588	6368600	947	26.3
FBtr0081301	2L	94.118	17	1	0	66	82	6569750	6569766	947	26.3
FBtr0081301	2L	100.000	13	0	0	306	318	6636402	6636390	947	26.3
FBtr0081301	2L	100.000	13	0	0	459	471	6651381	6651393	947	26.3
FBtr0081301	2L	100.000	13	0	0	97	109	6677236	6677224	947	26.3
FBtr0081301	2L	100.000	13	0	0	264	276	6907328	6907316	947	26.3
FBtr0081301	2L	100.000	13	0	0	511	523	6988137	6988149	947	26.3
FBtr0081301	2L	100.000	13	0	0	462	474	7176414	7176402	947	26.3
FBtr0081301	2L	94.118	17	1	0	456	472	7194125	7194141	947	26.3
FBtr0081301	2L	94.118	17	1	0	15	31	7255279	7255263	947	26.3
FBtr0081301	2L	100.000	13	0	0	109	121	7388088	7388076	947	26.3
FBtr0081301	2L	94.118	17	1	0	521	537	7408374	7408390	947	26.3
FBtr0081301	2L	100.000	13	0	0	418	430	7412553	7412541	947	26.3
FBtr0081301	2L	100.000	13	0	0	356	368	7594662	7594650	947	26.3
FBtr0081301	2L	100.000	13	0	0	530	542	7599786	7599774	947	26.3
FBtr0081301	2L	100.000	13	0	0	496	508	7613453	7613465	947	26.3
FBtr0081301	2L	100.000	13	0	0	125	137	7681677	7681689	947	26.3
FBtr0081301	2L	100.000	13	0	0	472	484	7849563	7849551	947	26.3
FBtr0081301	2L	100.000	13	0	0	440	452	8024577	8024589	947	26.3
FBtr0081301	2L	100.000	13	0	0	442	454	8037023	8037011	947	26.3
FBtr0081301	2L	100.000	13	0	0	34	46	8057796	8057784	947	26.3
FBtr0081301	2L	100.000	13	0	0	532	544	8187324	8187312	947	26.3
FBtr0081301	2L	100.000	13	0	0	260	272	8224075	8224087	947	26.3
FBtr0081301	2L	90.476	21	2	0	206	226	8311645	8311665	947	26.3
FBtr0081301	2L	100.000	13	0	0	97	109	8404360	8404372	947	26.3
FBtr0081301	2L	100.000	13	0	0	532	544	8463501	8463513	947	26.3
FBtr0081301	2L	100.000	13	0	0	376	388	8465233	8465221	947	26.3
FBtr0081301	2L	100.000	13	0	0	183	195	8515191	8515203	947	26.3
FBtr0081301	2L	100.000	13	0	0	392	404	8623839	8623851	947	26.3
FBtr0081301	2L	100.000	13	0	0	289	301	8715642	8715654	947	26.3
FBtr0081301	2L	100.000	13	0	0	230	242	8795588	8795600	947	26.3
FBtr0081301	2L	100.000	13	0	0	254	266	8992874	8992862	947	26.3
FBtr0081301	2L	100.000	13	0	0	91	103	9080790	9080778	947	26.3
FBtr0081301	2L	94.118	17	1	0	529	545	9276757	9276741	947	26.3
FBtr0081301	2L	100.000	13	0	0	369	381	9302389	9302401	947	26.3
FBtr0081301	2L	100.000	13	0	0	143	155	9407610	9407622	947	26.3
FBtr0081301	2L	100.000	13	0	0	404	416	9557114	9557102	947	26.3
FBtr0081301	2L	100.000	13	0	0	111	123	9702203	9702215	947	26.3
FBtr0081301	2L	100.000	13	0	0	372	384	9932986	9932974	947	26.3
FBtr0081301	2L	100.000	13	0	0	225	237	9968355	9968367	947	26.3
FBtr0081301	2L	100.000	13	0	0	340	352	10080876	10080864	947	26.3
FBtr0081301	2L	100.000	13	0	0	178	190	10137253	10137241	947	26.3
FBtr0081301	2L	100.000	13	0	0	178	190	10201269	10201281	947	26.3
FBtr0081301	2L	100.000	13	0	0	526	538	10310130	10310118	947	26.3
FBtr0081301	2L	94.118	17	1	0	232	248	10437890	10437906	947	26.3
FBtr0081301	2L	100.000	13	0	0	436	448	10493712	10493700	947	26.3
FBtr0081301	2L	100.000	13	0	0	63	75	10555612	10555624	947	26.3
FBtr0081301	2L	100.000	13	0	0	459	471	10670945	10670957	947	26.3
FBtr0081301	2L	100.000	13	0	0	67	79	10680091	10680079	947	26.3
FBtr0081301	2L	100.000	13	0	0	289	301	10732883	10732871	947	26.3
FBtr0081301	2L	100.000	13	0	0	115	127	10769864	10769876	947	26.3
FBtr0081301	2L	100.000	13	0	0	531	543	10890520	10890508	947	26.3
FBtr0081301	2L	100.000	13	0	0	502	514	11134137	11134125	947	26.3
FBtr0081301	2L	100.000	13	0	0	443	455	11311856	11311868	947	26.3
FBtr0081301	2L	94.118	17	1	0	224	240	11424962	11424946	947	26.3
FBtr0081301	2L	100.000	13	0	0	28	40	11438143	11438155	947	26.3
FBtr0081301	2L	100.000	13	0	0	66	78	11520844	11520856	947	26.3
FBtr0081301	2L	94.118	17	1	0	29	45	11752140	11752124	947	26.3
FBtr0081301	2L	100.000	13	0	0	432	444	11935201	11935189	947	26.3
FBtr0081301	2L	100.000	13	0	0	360	372	11959960	11959948	947	26.3
FBtr0081301	2L	100.000	13	0	0	487	499	12020337	12020325	947	26.3
FBtr0081301	2L	100.000	13	0	0	507	519	12108494	12108482	947	26.3
FBtr0081301	2L	100.000	13	0	0	438	450	12177565	12177577	947	26.3
FBtr0081301	2L	100.000	13	0	0	281	293	12230362	12230350	947	26.3
FBtr0081301	2L	100.000	13	0	0	156	168	12344401	12344389	947	26.3
FBtr0081301	2L	100.000	13	0	0	81	93	12428779	12428767	947	26.3
FBtr0081301	2L	100.000	13	0	0	42	54	12505458	12505470	947	26.3
FBtr0081301	2L	100.000	13	0	0	459	471	12537139	12537151	947	26.3
FBtr0081301	2L	100.000	13	0	0	405	417	12611605	12611593	947	26.3
FBtr0081301	2L	100.000	13	0	0	411	423	12618459	12618447	947	26.3
FBtr0081301	2L	100.000	13	0	0	119	131	12669207	12669219	947	26.3
FBtr0081301	2L	100.000	13	0	0	524	536	12967451	12967463	947	26.3
FBtr0081301	2L	100.000	13	0	0	171	183	12973004	12973016	947	26.3
FBtr0081301	2L	100.000	13	0	0	27	39	13108056	13108044	947	26.3
FBtr0081301	2L	100.000	13	0	0	416	428	13161119	13161131	947	26.3
FBtr0081301	2L	100.000	13	0	0	372	384	13192906	13192918	947	26.3
FBtr0081301	2L	100.000	13	0	0	205	217	13225302	13225314	947	26.3
FBtr0081301	2L	90.476	21	2	0	450	470	13275705	13275725	947	26.3
FBtr0081301	2L	100.000	13	0	0	398	410	13307612	13307600	947	26.3
FBtr0081301	2L	100.000	13	0	0	63	75	13419394	13419406	947	26.3
FBtr0081301	2L	100.000	13	0	0	327	339	13427781	13427769	947	26.3
FBtr0081301	2L	100.000	13	0	0	73	85	13475781	13475769	947	26.3
FBtr0081301	2L	100.000	13	0	0	437	449	13516555	13516543	947	26.3
FBtr0081301	2L	100.000	13	0	0	20	32	13614900	13614912	947	26.3
FBtr0081301	2L	100.000	13	0	0	227	239	13653320	13653332	947	26.3
FBtr0081301	2L	100.000	13	0	0	227	239	13662368	13662380	947	26.3
FBtr0081301	2L	100.000	13	0	0	419	431	13737651	13737663	947	26.3
FBtr0081301	2L	100.000	13	0	0	137	149	13772697	13772685	947	26.3
FBtr0081301	2L	94.118	17	1	0	28	44	13815614	13815630	947	26.3
FBtr0081301	2L	100.000	13	0	0	527	539	14047574	14047562	947	26.3
FBtr0081301	2L	100.000	13	0	0	524	536	14060182	14060170	947	26.3
FBtr0081301	2L	100.000	13	0	0	372	384	14503000	14502988	947	26.3
FBtr0081301	2L	100.000	13	0	0	484	496	14539799	14539811	947	26.3
FBtr0081301	2L	100.000	13	0	0	43	55	14642520	14642508	947	26.3
FBtr0081301	2L	100.000	13	0	0	36	48	14673037	14673025	947	26.3
FBtr0081301	2L	100.000	13	0	0	22	34	14822233	14822221	947	26.3
FBtr0081301	2L	94.118	17	1	0	461	477	15014195	15014179	947	26.3
FBtr0081301	2L	100.000	13	0	0	18	30	15039425	15039437	947	26.3
FBtr0081301	2L	100.000	13	0	0	30	42	15249280	15249292	947	26.3
FBtr0081301	2L	100.000	13	0	0	398	410	15325121	15325133	947	26.3
FBtr0081301	2L	100.000	13	0	0	457	469	15428103	15428091	947	26.3
FBtr0081301	2L	100.000	13	0	0	316	328	15461838	15461826	947	26.3
FBtr0081301	2L	100.000	13	0	0	264	276	15651910	15651898	947	26.3
FBtr0081301	2L	100.000	13	0	0	229	241	15769245	15769233	947	26.3
FBtr0081301	2L	100.000	13	0	0	263	275	15983189	15983201	947	26.3
FBtr0081301	2L	100.000	13	0	0	265	277	16235687	16235699	947	26.3
FBtr0081301	2L	100.000	13	0	0	265	277	16295362	16295374	947	26.3
FBtr0081301	2L	94.118	17	1	0	386	402	16306183	16306199	947	26.3
FBtr0081301	2L	100.000	13	0	0	459	471	16324969	16324957	947	26.3
FBtr0081301	2L	100.000	13	0	0	502	514	16328557	16328545	947	26.3
FBtr0081301	2L	100.000	13	0	0	480	492	16376770	16376758	947	26.3
FBtr0081301	2L	100.000	13	0	0	30	42	16738228	16738240	947	26.3
FBtr0081301	2L	100.000	13	0	0	408	420	16741552	16741564	947	26.3
FBtr0081301	2L	100.000	13	0	0	446	458	16743801	16743813	947	26.3
FBtr0081301	2L	100.000	13	0	0	250	262	16910574	16910586	947	26.3
FBtr0081301	2L	100.000	13	0	0	420	432	17042979	17042967	947	26.3
FBtr0081301	2L	100.000	13	0	0	251	263	17299132	17299144	947	26.3
FBtr0081301	2L	100.000	13	0	0	459	471	17402468	17402456	947	26.3
FBtr0081301	2L	100.000	13	0	0	375	387	17475721	17475709	947	26.3
FBtr0081301	2L	100.000	13	0	0	229	241	17512449	17512461	947	26.3
FBtr0081301	2L	100.000	13	0	0	28	40	17513159	17513147	947	26.3
FBtr0081301	2L	100.000	13	0	0	323	335	17642702	17642690	947	26.3
FBtr0081301	2L	100.000	13	0	0	138	150	17803324	17803312	947	26.3
FBtr0081301	2L	100.000	13	0	0	28	40	17832378	17832366	947	26.3
FBtr0081301	2L	100.000	13	0	0	47	59	17838450	17838462	947	26.3
FBtr0081301	2L	100.000	13	0	0	193	205	18148175	18148163	947	26.3
FBtr0081301	2L	100.000	13	0	0	78	90	18184103	18184115	947	26.3
FBtr0081301	2L	100.000	13	0	0	197	209	18229192	18229180	947	26.3
FBtr0081301	2L	100.000	13	0	0	355	367	18242019	18242007	947	26.3
FBtr0081301	2L	100.000	13	0	0	224	236	18261174	18261186	947	26.3
FBtr0081301	2L	100.000	13	0	0	132	144	18299082	18299070	947	26.3
FBtr0081301	2L	100.000	13	0	0	16	28	18354212	18354200	947	26.3
FBtr0081301	2L	100.000	13	0	0	206	218	18459380	18459392	947	26.3
FBtr0081301	2L	100.000	13	0	0	418	430	18504204	18504216	947	26.3
FBtr0081301	2L	100.000	13	0	0	479	491	18553407	18553419	947	26.3
FBtr0081301	2L	100.000	13	0	0	174	186	18761745	18761733	947	26.3
FBtr0081301	2L	100.000	13	0	0	318	330	18766799	18766787	947	26.3
FBtr0081301	2L	100.000	13	0	0	529	541	18837962	18837950	947	26.3
FBtr0081301	2L	100.000	13	0	0	305	317	18856898	18856910	947	26.3
FBtr0081301	2L	100.000	13	0	0	426	438	18860720	18860732	947	26.3
FBtr0081301	2L	100.000	13	0	0	131	143	18958907	18958919	947	26.3
FBtr0081301	2L	100.000	13	0	0	272	284	18998194	18998182	947	26.3
FBtr0081301	2L	100.000	13	0	0	95	107	19033860	19033848	947	26.3
FBtr0081301	2L	100.000	13	0	0	56	68	19086961	19086973	947	26.3
FBtr0081301	2L	100.000	13	0	0	48	60	19110451	19110463	947	26.3
FBtr0081301	2L	100.000	13	0	0	49	61	19123249	19123237	947	26.3
FBtr0081301	2L	100.000	13	0	0	389	401	19170727	19170715	947	26.3
FBtr0081301	2L	100.000	13	0	0	462	474	19184406	19184394	947	26.3
FBtr0081301	2L	100.000	13	0	0	459	471	19335329	19335341	947	26.3
FBtr0081301	2L	100.000	13	0	0	66	78	19384901	19384889	947	26.3
FBtr0081301	2L	100.000	13	0	0	209	221	19391747	19391759	947	26.3
FBtr0081301	2L	100.000	13	0	0	233	245	19456503	19456515	947	26.3
FBtr0081301	2L	100.000	13	0	0	316	328	19507557	19507569	947	26.3
FBtr0081301	2L	100.000	13	0	0	67	79	19509622	19509634	947	26.3
FBtr0081301	2L	100.000	13	0	0	241	253	19540584	19540572	947	26.3
FBtr0081301	2L	100.000	13	0	0	290	302	19546266	19546278	947	26.3
